Time,Memory,Method
160811,664,POST
206336,664,POST
138910,664,POST
143078,664,POST
110187,664,POST
139622,664,POST
245019,664,POST
159829,664,POST
186149,664,POST
165670,664,POST
162975,664,POST
142747,664,POST
89478,664,POST
179075,664,POST
163576,664,POST
140794,664,POST
141094,664,POST
152044,664,POST
146394,664,POST
159238,664,POST
139401,664,POST
157395,664,POST
148078,664,POST
146815,664,POST
163145,664,POST
136746,664,POST
140463,664,POST
231914,664,POST
140403,664,POST
141324,664,POST
137938,664,POST
140633,664,POST
149340,664,POST
160029,664,POST
164478,664,POST
152626,664,POST
171050,664,POST
154509,664,POST
176650,664,POST
142847,664,POST
159909,664,POST
262401,664,POST
145533,664,POST
142076,664,POST
169898,664,POST
141305,664,POST
140302,664,POST
171391,664,POST
106279,664,POST
143289,664,POST
146074,664,POST
164899,664,POST
146204,664,POST
146645,664,POST
166723,664,POST
175208,664,POST
146143,664,POST
192421,664,POST
141605,664,POST
163206,664,POST
139120,664,POST
162174,664,POST
151884,664,POST
141705,664,POST
175338,664,POST
158186,688,POST
142827,664,POST
163897,664,POST
140272,664,POST
142988,664,POST
144180,664,POST
141435,664,POST
155341,664,POST
151354,664,POST
138419,664,POST
119353,664,POST
86603,664,POST
143419,664,POST
183313,664,POST
169307,664,POST
142537,664,POST
159098,664,POST
121738,664,POST
137317,664,POST
149039,664,POST
155081,664,POST
164368,664,POST
143559,664,POST
112921,664,POST
187982,664,POST
139331,664,POST
197610,664,POST
138259,664,POST
176881,664,POST
92312,664,POST
162294,664,POST
144230,664,POST
140613,664,POST
159068,664,POST
173725,664,POST
141455,664,POST
131406,664,POST
143208,664,POST
161642,664,POST
139171,664,POST
139251,664,POST
163206,664,POST
138670,664,POST
141024,664,POST
140904,664,POST
155321,664,POST
86412,664,POST
160370,664,POST
137768,664,POST
170049,664,POST
144450,664,POST
150021,664,POST
101439,664,POST
141435,664,POST
139761,664,POST
157685,664,POST
139512,664,POST
168946,664,POST
89508,664,POST
141094,664,POST
151944,664,POST
142156,664,POST
149400,664,POST
138931,664,POST
159679,664,POST
146154,664,POST
144400,664,POST
161272,664,POST
143679,664,POST
145021,664,POST
142116,664,POST
144941,664,POST
150201,664,POST
163336,664,POST
146905,664,POST
145222,664,POST
164478,664,POST
190396,664,POST
136967,664,POST
141695,664,POST
150382,664,POST
164358,664,POST
139992,664,POST
166041,664,POST
160170,664,POST
170820,664,POST
160831,664,POST
160461,664,POST
139220,664,POST
136666,664,POST
140724,664,POST
160330,664,POST
140634,664,POST
146053,664,POST
147857,664,POST
158838,664,POST
96190,664,POST
143468,664,POST
145502,664,POST
147927,664,POST
141195,664,POST
141385,664,POST
181680,664,POST
159087,664,POST
169658,664,POST
145232,664,POST
122309,664,POST
139852,664,POST
146705,664,POST
138139,664,POST
140082,664,POST
143198,664,POST
164619,664,POST
145743,664,POST
138770,664,POST
140764,664,POST
143649,664,POST
199073,664,POST
182893,664,POST
120425,664,POST
158307,664,POST
158577,664,POST
101510,664,POST
139110,664,POST
141165,664,POST
157154,664,POST
162925,664,POST
143859,664,POST
174166,664,POST
206016,664,POST
150632,664,POST
144911,664,POST
146044,664,POST
157235,664,POST
153898,664,POST
137587,664,POST
90439,664,POST
166261,664,POST
679392,664,POST
136486,664,POST
154559,664,POST
102371,664,POST
164999,664,POST
160440,664,POST
89949,664,POST
88456,664,POST
105267,664,POST
87384,664,POST
211486,664,POST
171642,664,POST
148618,664,POST
135634,664,POST
187631,664,POST
143689,664,POST
155211,664,POST
141515,664,POST
141084,664,POST
147116,664,POST
160401,664,POST
139771,664,POST
139431,664,POST
141725,664,POST
160621,664,POST
199093,664,POST
143178,664,POST
136926,664,POST
182903,664,POST
160391,664,POST
140914,664,POST
145052,664,POST
143218,664,POST
160451,664,POST
138529,664,POST
143389,664,POST
141294,664,POST
139841,664,POST
157716,664,POST
141865,664,POST
87975,664,POST
139912,664,POST
169357,664,POST
122179,664,POST
122159,664,POST
140623,664,POST
123943,664,POST
199173,664,POST
141515,664,POST
137327,664,POST
139351,664,POST
172142,664,POST
162354,664,POST
147195,664,POST
140704,664,POST
142186,664,POST
162284,664,POST
176080,664,POST
151453,664,POST
163816,664,POST
282148,664,POST
146885,664,POST
212868,664,POST
178484,664,POST
138459,664,POST
138900,664,POST
167313,664,POST
123171,664,POST
122479,664,POST
143248,664,POST
147136,664,POST
164177,664,POST
140863,664,POST
186740,664,POST
143459,664,POST
159609,664,POST
157595,664,POST
139712,664,POST
139521,664,POST
156543,664,POST
176350,664,POST
158307,664,POST
151263,664,POST
138569,664,POST
158056,664,POST
136456,664,POST
138880,664,POST
137458,664,POST
161162,664,POST
176149,664,POST
137698,664,POST
89888,664,POST
141866,664,POST
157855,664,POST
183513,664,POST
93695,664,POST
148818,664,POST
159709,664,POST
157685,664,POST
138750,664,POST
137448,664,POST
148438,664,POST
155191,664,POST
157404,664,POST
152876,664,POST
135264,664,POST
134913,664,POST
189615,664,POST
151704,664,POST
163065,664,POST
89116,664,POST
157975,664,POST
164328,664,POST
159859,664,POST
146845,664,POST
179406,664,POST
186168,664,POST
139471,664,POST
192821,664,POST
141194,664,POST
122279,664,POST
140824,664,POST
144641,664,POST
161993,664,POST
161011,664,POST
141524,664,POST
161723,664,POST
141104,664,POST
181339,664,POST
154599,664,POST
155371,664,POST
154700,664,POST
157505,664,POST
161472,664,POST
136456,664,POST
90890,664,POST
147446,664,POST
169438,664,POST
136876,664,POST
138669,664,POST
182020,664,POST
194304,664,POST
142787,664,POST
97182,664,POST
145032,664,POST
160831,664,POST
146975,664,POST
93565,664,POST
166101,664,POST
176861,664,POST
137888,664,POST
136345,664,POST
138549,664,POST
140764,664,POST
164358,664,POST
144931,664,POST
136856,664,POST
170780,664,POST
168575,664,POST
139472,664,POST
138659,664,POST
215854,664,POST
142767,664,POST
120195,664,POST
139712,664,POST
141836,664,POST
160080,664,POST
142778,664,POST
140063,664,POST
144971,664,POST
142657,664,POST
157334,664,POST
151594,664,POST
162925,664,POST
99817,664,POST
96311,664,POST
177221,664,POST
142346,664,POST
156072,664,POST
165950,664,POST
166532,664,POST
139181,664,POST
141054,664,POST
101980,664,POST
139581,664,POST
165850,664,POST
169357,664,POST
115295,664,POST
139220,664,POST
139391,664,POST
122039,664,POST
140433,664,POST
196067,664,POST
173925,664,POST
140293,664,POST
138870,664,POST
139020,664,POST
137578,664,POST
142968,664,POST
159418,664,POST
138639,664,POST
142827,664,POST
151513,664,POST
140092,664,POST
162775,664,POST
140563,664,POST
141435,664,POST
193493,664,POST
167674,664,POST
139300,664,POST
147567,664,POST
139161,664,POST
141165,664,POST
166372,664,POST
144871,664,POST
146274,664,POST
91531,664,POST
136325,664,POST
164007,664,POST
145112,664,POST
135594,664,POST
145943,664,POST
148999,664,POST
161082,664,POST
136185,664,POST
153918,664,POST
141656,664,POST
140493,664,POST
146294,664,POST
99386,664,POST
178434,664,POST
172833,664,POST
148588,664,POST
137648,664,POST
154309,664,POST
162795,664,POST
154960,664,POST
143959,664,POST
137407,664,POST
140533,664,POST
141175,664,POST
158016,664,POST
149790,664,POST
196337,664,POST
144971,664,POST
204703,664,POST
163306,664,POST
173665,664,POST
150071,664,POST
139211,664,POST
142677,664,POST
166862,664,POST
89889,664,POST
167815,664,POST
140112,664,POST
121628,664,POST
136465,664,POST
144410,664,POST
154840,664,POST
154709,664,POST
139712,664,POST
141255,664,POST
140623,664,POST
146535,664,POST
88336,664,POST
164879,664,POST
146634,664,POST
164989,664,POST
180929,664,POST
159849,664,POST
157635,664,POST
141936,664,POST
141716,664,POST
137738,664,POST
186809,664,POST
141064,664,POST
160751,664,POST
210384,664,POST
141926,664,POST
137879,664,POST
138039,664,POST
136836,664,POST
140864,664,POST
152675,664,POST
145242,664,POST
147526,664,POST
144110,664,POST
144951,664,POST
159359,664,POST
165890,664,POST
145602,664,POST
144951,664,POST
163145,664,POST
160971,664,POST
140072,664,POST
144440,648,POST
167564,648,POST
176861,648,POST
161302,648,POST
158797,648,POST
138279,648,POST
139622,648,POST
141746,648,POST
180478,648,POST
159428,648,POST
161843,648,POST
123882,648,POST
141024,648,POST
140353,648,POST
141965,648,POST
141094,648,POST
144611,648,POST
164558,648,POST
143288,648,POST
140443,648,POST
207729,648,POST
143749,648,POST
155351,648,POST
222687,648,POST
142466,648,POST
134913,648,POST
142938,648,POST
140533,648,POST
168004,648,POST
124162,648,POST
163126,648,POST
160501,648,POST
138930,648,POST
136085,648,POST
139030,648,POST
119855,648,POST
138790,648,POST
140443,648,POST
160931,648,POST
142547,648,POST
140804,648,POST
139040,648,POST
147526,648,POST
138409,648,POST
197399,648,POST
208230,648,POST
169407,648,POST
144641,648,POST
148318,648,POST
169668,648,POST
144200,648,POST
142326,648,POST
143378,648,POST
228087,648,POST
146704,648,POST
139902,648,POST
203211,648,POST
140443,648,POST
177823,648,POST
142748,648,POST
207939,648,POST
159820,648,POST
154359,648,POST
121608,648,POST
140603,648,POST
137808,648,POST
155631,648,POST
92383,648,POST
172904,648,POST
195386,648,POST
165941,648,POST
143699,648,POST
143488,648,POST
170649,648,POST
159449,648,POST
177061,648,POST
139561,648,POST
145863,648,POST
175478,648,POST
121668,648,POST
158948,648,POST
158327,648,POST
141956,648,POST
139822,648,POST
146234,648,POST
138930,648,POST
101490,648,POST
141555,648,POST
137938,648,POST
140814,648,POST
141455,648,POST
139251,648,POST
142497,648,POST
160330,648,POST
161121,648,POST
120686,648,POST
139892,648,POST
139571,648,POST
137418,648,POST
121708,648,POST
169046,648,POST
110416,648,POST
139401,648,POST
183333,648,POST
141715,648,POST
140353,648,POST
141395,648,POST
151594,648,POST
165169,648,POST
163727,648,POST
166472,648,POST
143629,648,POST
140593,648,POST
143178,648,POST
157995,648,POST
161131,648,POST
140563,648,POST
141605,648,POST
145312,648,POST
140122,648,POST
137828,648,POST
140924,648,POST
164769,648,POST
136045,648,POST
140393,648,POST
118111,648,POST
141856,648,POST
165570,648,POST
148388,648,POST
164247,648,POST
147637,648,POST
142456,648,POST
141244,648,POST
144831,648,POST
199553,648,POST
142286,648,POST
137468,648,POST
166232,648,POST
176390,648,POST
