Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
PUT,/criminal/517,1,0,4.030508000141708,4.030508000141708,4.030508000141708,4.030508000141708,51.0,0.0011136522204502012,0.0,4,4,4,4,4,4,4,4,4,4,4
PUT,/criminal/518,1,0,5.56139099990105,5.56139099990105,5.56139099990105,5.56139099990105,51.0,0.0011136522204502012,0.0,6,6,6,6,6,6,6,6,6,6,6
PUT,/criminal/519,1,0,3.40386599964404,3.40386599964404,3.40386599964404,3.40386599964404,51.0,0.0011136522204502012,0.0,3,3,3,3,3,3,3,3,3,3,3
PUT,/criminal/52,1,0,6.224052000106894,6.224052000106894,6.224052000106894,6.224052000106894,51.0,0.0011136522204502012,0.0,6,6,6,6,6,6,6,6,6,6,6
PUT,/criminal/520,1,0,5.543938000300841,5.543938000300841,5.543938000300841,5.543938000300841,51.0,0.0011136522204502012,0.0,6,6,6,6,6,6,6,6,6,6,6
PUT,/criminal/521,1,0,4.478855999877851,4.478855999877851,4.478855999877851,4.478855999877851,51.0,0.0011136522204502012,0.0,4,4,4,4,4,4,4,4,4,4,4
PUT,/criminal/522,1,0,5.589103000147588,5.589103000147588,5.589103000147588,5.589103000147588,51.0,0.0011136522204502012,0.0,6,6,6,6,6,6,6,6,6,6,6
PUT,/criminal/523,1,0,3.5123590000694094,3.5123590000694094,3.5123590000694094,3.5123590000694094,51.0,0.0011136522204502012,0.0,4,4,4,4,4,4,4,4,4,4,4
PUT,/criminal/524,1,0,5.376394999984768,5.376394999984768,5.376394999984768,5.376394999984768,51.0,0.0011136522204502012,0.0,5,5,5,5,5,5,5,5,5,5,5
PUT,/criminal/525,1,0,4.048891999900661,4.048891999900661,4.048891999900661,4.048891999900661,51.0,0.0011136522204502012,0.0,4,4,4,4,4,4,4,4,4,4,4
PUT,/criminal/526,1,0,6.0328930003379355,6.0328930003379355,6.0328930003379355,6.0328930003379355,51.0,0.0011136522204502012,0.0,6,6,6,6,6,6,6,6,6,6,6
PUT,/criminal/527,1,0,3.9341080000667716,3.9341080000667716,3.9341080000667716,3.9341080000667716,51.0,0.0011136522204502012,0.0,4,4,4,4,4,4,4,4,4,4,4
PUT,/criminal/528,1,0,5.546251999930973,5.546251999930973,5.546251999930973,5.546251999930973,51.0,0.0011136522204502012,0.0,6,6,6,6,6,6,6,6,6,6,6
PUT,/criminal/529,1,0,3.375863999735884,3.375863999735884,3.375863999735884,3.375863999735884,51.0,0.0011136522204502012,0.0,3,3,3,3,3,3,3,3,3,3,3
PUT,/criminal/53,1,0,5.423833999884664,5.423833999884664,5.423833999884664,5.423833999884664,51.0,0.0011136522204502012,0.0,5,5,5,5,5,5,5,5,5,5,5
PUT,/criminal/530,1,0,5.586088000200107,5.586088000200107,5.586088000200107,5.586088000200107,51.0,0.0011136522204502012,0.0,6,6,6,6,6,6,6,6,6,6,6
PUT,/criminal/531,1,0,6.207859999904031,6.207859999904031,6.207859999904031,6.207859999904031,51.0,0.0011136522204502012,0.0,6,6,6,6,6,6,6,6,6,6,6
PUT,/criminal/532,1,0,5.741458000102284,5.741458000102284,5.741458000102284,5.741458000102284,51.0,0.0011136522204502012,0.0,6,6,6,6,6,6,6,6,6,6,6
PUT,/criminal/533,1,0,3.858535999825108,3.858535999825108,3.858535999825108,3.858535999825108,51.0,0.0011136522204502012,0.0,4,4,4,4,4,4,4,4,4,4,4
PUT,/criminal/534,1,0,5.568143999880704,5.568143999880704,5.568143999880704,5.568143999880704,51.0,0.0011136522204502012,0.0,6,6,6,6,6,6,6,6,6,6,6
PUT,/criminal/535,1,0,5.313106999892625,5.313106999892625,5.313106999892625,5.313106999892625,51.0,0.0011136522204502012,0.0,5,5,5,5,5,5,5,5,5,5,5
PUT,/criminal/536,1,0,5.289472999720601,5.289472999720601,5.289472999720601,5.289472999720601,51.0,0.0011136522204502012,0.0,5,5,5,5,5,5,5,5,5,5,5
PUT,/criminal/537,1,0,4.463658000076975,4.463658000076975,4.463658000076975,4.463658000076975,51.0,0.0011136522204502012,0.0,4,4,4,4,4,4,4,4,4,4,4
PUT,/criminal/538,1,0,5.467055000281107,5.467055000281107,5.467055000281107,5.467055000281107,51.0,0.0011136522204502012,0.0,5,5,5,5,5,5,5,5,5,5,5
PUT,/criminal/539,1,0,5.785920999642258,5.785920999642258,5.785920999642258,5.785920999642258,51.0,0.0011136522204502012,0.0,6,6,6,6,6,6,6,6,6,6,6
PUT,/criminal/54,1,0,5.392154999753984,5.392154999753984,5.392154999753984,5.392154999753984,51.0,0.0011136522204502012,0.0,5,5,5,5,5,5,5,5,5,5,5
PUT,/criminal/540,1,0,5.7274010000583075,5.7274010000583075,5.7274010000583075,5.7274010000583075,51.0,0.0011136522204502012,0.0,6,6,6,6,6,6,6,6,6,6,6
PUT,/criminal/541,1,0,4.296365000300284,4.296365000300284,4.296365000300284,4.296365000300284,51.0,0.0011136522204502012,0.0,4,4,4,4,4,4,4,4,4,4,4
PUT,/criminal/542,1,0,5.577491000167356,5.577491000167356,5.577491000167356,5.577491000167356,51.0,0.0011136522204502012,0.0,6,6,6,6,6,6,6,6,6,6,6
PUT,/criminal/543,1,0,3.504873999645497,3.504873999645497,3.504873999645497,3.504873999645497,51.0,0.0011136522204502012,0.0,4,4,4,4,4,4,4,4,4,4,4
PUT,/criminal/544,1,0,5.248326000128145,5.248326000128145,5.248326000128145,5.248326000128145,51.0,0.0011136522204502012,0.0,5,5,5,5,5,5,5,5,5,5,5
PUT,/criminal/545,1,0,5.458267999983946,5.458267999983946,5.458267999983946,5.458267999983946,51.0,0.0011136522204502012,0.0,5,5,5,5,5,5,5,5,5,5,5
PUT,/criminal/546,1,0,4.2548269998405885,4.2548269998405885,4.2548269998405885,4.2548269998405885,51.0,0.0011136522204502012,0.0,4,4,4,4,4,4,4,4,4,4,4
PUT,/criminal/547,1,0,3.6312610000095447,3.6312610000095447,3.6312610000095447,3.6312610000095447,51.0,0.0011136522204502012,0.0,4,4,4,4,4,4,4,4,4,4,4
PUT,/criminal/548,1,0,5.466092999995453,5.466092999995453,5.466092999995453,5.466092999995453,51.0,0.0011136522204502012,0.0,5,5,5,5,5,5,5,5,5,5,5
PUT,/criminal/549,1,0,3.482513000108156,3.482513000108156,3.482513000108156,3.482513000108156,51.0,0.0011136522204502012,0.0,3,3,3,3,3,3,3,3,3,3,3
