Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
DELETE,/criminal/1144,1,0,41.766997001104755,41.766997001104755,41.766997001104755,41.766997001104755,54.0,0.001112992539252434,0.0,42,42,42,42,42,42,42,42,42,42,42
DELETE,/criminal/11499,12,0,10,9.930326583192558,8.793028000582126,11.12933800141036,54.0,0.01335591047102921,0.0,10,10,11,11,11,11,11,11,11,11,11
DELETE,/criminal/115,2,0,5.347393000192824,5.408357000305841,5.347393000192824,5.469321000418859,54.0,0.002225985078504868,0.0,5,5,5,5,5,5,5,5,5,5,5
DELETE,/criminal/11511,63,0,59,58.3779474286169,33.98765599922626,71.64826100051869,54.0,0.07011852997290335,0.0,59,61,63,64,69,70,71,72,72,72,72
DELETE,/criminal/11516,25,0,48,48.56235644001572,45.75817200020538,52.0702590001747,54.0,0.027824813481310856,0.0,48,50,50,50,51,51,52,52,52,52,52
DELETE,/criminal/1152,3,0,20,20.779900000585865,10.115081000549253,32.6323000008415,54.0,0.0033389776177573027,0.0,20,20,33,33,33,33,33,33,33,33,33
DELETE,/criminal/11599,17,0,13,12.786295882773736,8.767299001192441,16.443106998849544,54.0,0.01892087316729138,0.0,13,14,15,15,16,16,16,16,16,16,16
DELETE,/criminal/1160,1,0,4.552024000076926,4.552024000076926,4.552024000076926,4.552024000076926,54.0,0.001112992539252434,0.0,5,5,5,5,5,5,5,5,5,5,5
DELETE,/criminal/1161,1,0,4.419005001182086,4.419005001182086,4.419005001182086,4.419005001182086,54.0,0.001112992539252434,0.0,4,4,4,4,4,4,4,4,4,4,4
DELETE,/criminal/11616,16,0,15,16.33501156231887,12.735442000121111,20.825785999477375,54.0,0.017807880628038945,0.0,16,18,19,19,20,21,21,21,21,21,21
DELETE,/criminal/1162,1,0,4.472575999898254,4.472575999898254,4.472575999898254,4.472575999898254,54.0,0.001112992539252434,0.0,4,4,4,4,4,4,4,4,4,4,4
DELETE,/criminal/11626,14,0,52,48.88810999961736,39.020629999868106,55.58181800006423,54.0,0.015581895549534078,0.0,53,54,54,55,55,56,56,56,56,56,56
DELETE,/criminal/1163,1,0,4.339105998951709,4.339105998951709,4.339105998951709,4.339105998951709,54.0,0.001112992539252434,0.0,4,4,4,4,4,4,4,4,4,4,4
DELETE,/criminal/11632,53,0,46,46.78541366050716,40.501139001207775,56.45308800012572,54.0,0.05898860458037901,0.0,46,47,48,49,54,56,56,56,56,56,56
DELETE,/criminal/1164,1,0,4.454601999896113,4.454601999896113,4.454601999896113,4.454601999896113,54.0,0.001112992539252434,0.0,4,4,4,4,4,4,4,4,4,4,4
DELETE,/criminal/1165,1,0,4.228750000038417,4.228750000038417,4.228750000038417,4.228750000038417,54.0,0.001112992539252434,0.0,4,4,4,4,4,4,4,4,4,4,4
DELETE,/criminal/1166,1,0,4.262423000909621,4.262423000909621,4.262423000909621,4.262423000909621,54.0,0.001112992539252434,0.0,4,4,4,4,4,4,4,4,4,4,4
DELETE,/criminal/1167,1,0,4.281438001271454,4.281438001271454,4.281438001271454,4.281438001271454,54.0,0.001112992539252434,0.0,4,4,4,4,4,4,4,4,4,4,4
DELETE,/criminal/1168,1,0,4.241272999934154,4.241272999934154,4.241272999934154,4.241272999934154,54.0,0.001112992539252434,0.0,4,4,4,4,4,4,4,4,4,4,4
DELETE,/criminal/1169,1,0,4.1945860011765035,4.1945860011765035,4.1945860011765035,4.1945860011765035,54.0,0.001112992539252434,0.0,4,4,4,4,4,4,4,4,4,4,4
DELETE,/criminal/11699,100,0,69,69.48686076004378,54.54053999892494,87.36715399936656,54.0,0.11129925392524342,0.0,69,75,80,82,84,85,87,87,87,87,87
DELETE,/criminal/117,1,0,5.418826000095578,5.418826000095578,5.418826000095578,5.418826000095578,54.0,0.001112992539252434,0.0,5,5,5,5,5,5,5,5,5,5,5
DELETE,/criminal/1170,1,0,4.211027000565082,4.211027000565082,4.211027000565082,4.211027000565082,54.0,0.001112992539252434,0.0,4,4,4,4,4,4,4,4,4,4,4
DELETE,/criminal/1171,1,0,4.200146999210119,4.200146999210119,4.200146999210119,4.200146999210119,54.0,0.001112992539252434,0.0,4,4,4,4,4,4,4,4,4,4,4
DELETE,/criminal/1172,1,0,4.372498000520864,4.372498000520864,4.372498000520864,4.372498000520864,54.0,0.001112992539252434,0.0,4,4,4,4,4,4,4,4,4,4,4
DELETE,/criminal/1173,1,0,4.166283000813564,4.166283000813564,4.166283000813564,4.166283000813564,54.0,0.001112992539252434,0.0,4,4,4,4,4,4,4,4,4,4,4
DELETE,/criminal/1174,1,0,4.274625000107335,4.274625000107335,4.274625000107335,4.274625000107335,54.0,0.001112992539252434,0.0,4,4,4,4,4,4,4,4,4,4,4
DELETE,/criminal/1175,1,0,4.73185100054252,4.73185100054252,4.73185100054252,4.73185100054252,54.0,0.001112992539252434,0.0,5,5,5,5,5,5,5,5,5,5,5
DELETE,/criminal/1176,1,0,4.434854999999516,4.434854999999516,4.434854999999516,4.434854999999516,54.0,0.001112992539252434,0.0,4,4,4,4,4,4,4,4,4,4,4
DELETE,/criminal/1177,1,0,4.211467999994056,4.211467999994056,4.211467999994056,4.211467999994056,54.0,0.001112992539252434,0.0,4,4,4,4,4,4,4,4,4,4,4
DELETE,/criminal/1178,1,0,4.22235800033377,4.22235800033377,4.22235800033377,4.22235800033377,54.0,0.001112992539252434,0.0,4,4,4,4,4,4,4,4,4,4,4
DELETE,/criminal/1179,1,0,4.1742479988897685,4.1742479988897685,4.1742479988897685,4.1742479988897685,54.0,0.001112992539252434,0.0,4,4,4,4,4,4,4,4,4,4,4
DELETE,/criminal/11799,5,0,7,6.812232600350399,5.686517000867752,7.648456999959308,54.0,0.005564962696262171,0.0,7,7,7,8,8,8,8,8,8,8,8
DELETE,/criminal/118,1,0,5.439555001430563,5.439555001430563,5.439555001430563,5.439555001430563,54.0,0.001112992539252434,0.0,5,5,5,5,5,5,5,5,5,5,5
DELETE,/criminal/1180,1,0,4.257634000168764,4.257634000168764,4.257634000168764,4.257634000168764,54.0,0.001112992539252434,0.0,4,4,4,4,4,4,4,4,4,4,4
DELETE,/criminal/11804,95,0,69,72.84781938948359,57.981666999694426,95.05505400011316,54.0,0.10573429122898124,0.0,69,79,82,85,89,92,94,95,95,95,95
DELETE,/criminal/1181,1,0,4.486081001232378,4.486081001232378,4.486081001232378,4.486081001232378,54.0,0.001112992539252434,0.0,4,4,4,4,4,4,4,4,4,4,4
DELETE,/criminal/1182,1,0,6.041811000613961,6.041811000613961,6.041811000613961,6.041811000613961,54.0,0.001112992539252434,0.0,6,6,6,6,6,6,6,6,6,6,6
DELETE,/criminal/1183,1,0,4.201808998914203,4.201808998914203,4.201808998914203,4.201808998914203,54.0,0.001112992539252434,0.0,4,4,4,4,4,4,4,4,4,4,4
DELETE,/criminal/1184,1,0,4.351980000137701,4.351980000137701,4.351980000137701,4.351980000137701,54.0,0.001112992539252434,0.0,4,4,4,4,4,4,4,4,4,4,4
DELETE,/criminal/1185,1,0,4.452469000170822,4.452469000170822,4.452469000170822,4.452469000170822,54.0,0.001112992539252434,0.0,4,4,4,4,4,4,4,4,4,4,4
