Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
PUT,/criminal/11004,5,0,39,39.20969359969604,38.207461999263614,40.2777059989603,51.0,0.005566117872226625,0.0,39,40,40,40,40,40,40,40,40,40,40
PUT,/criminal/1101,39,0,28,28.03996194868374,24.02437000091595,30.51851300006092,51.0,0.04341571940336767,0.0,28,29,29,30,30,30,31,31,31,31,31
PUT,/criminal/11010,26,0,55,54.31822603832888,48.05671500071185,58.27344399949652,51.0,0.02894381293557845,0.0,55,56,56,57,57,58,58,58,58,58,58
PUT,/criminal/11014,29,0,51,51.14733900010269,48.27196699989145,53.86985299992375,51.0,0.032283483658914425,0.0,51,52,52,53,53,53,54,54,54,54,54
PUT,/criminal/11019,27,0,49,49.08267159259628,47.250025001631,51.21224999857077,51.0,0.030057036510023775,0.0,49,49,50,50,51,51,51,51,51,51,51
PUT,/criminal/11101,100,0,77,76.28449811001701,57.87164199864492,88.3417240002018,51.0,0.11132235744453249,0.0,77,79,80,81,85,87,88,88,88,88,88
PUT,/criminal/1113,1,0,13.572007999755442,13.572007999755442,13.572007999755442,13.572007999755442,51.0,0.001113223574445325,0.0,14,14,14,14,14,14,14,14,14,14,14
PUT,/criminal/11201,5,0,7,7.395087599797989,5.477400998643134,9.356791000755038,51.0,0.005566117872226625,0.0,7,9,9,9,9,9,9,9,9,9,9
PUT,/criminal/11202,1,0,15.628056999048567,15.628056999048567,15.628056999048567,15.628056999048567,51.0,0.001113223574445325,0.0,16,16,16,16,16,16,16,16,16,16,16
PUT,/criminal/11204,4,0,21,21.7762225001934,20.89513399914722,22.692918000757345,51.0,0.0044528942977813,0.0,22,22,23,23,23,23,23,23,23,23,23
PUT,/criminal/11206,13,0,29,30.071771461594974,18.96240700079943,37.926176000837586,51.0,0.014471906467789225,0.0,29,36,37,37,37,38,38,38,38,38,38
PUT,/criminal/11207,8,0,32,43.12712262481,30.675866999445134,73.84039600037795,51.0,0.0089057885955626,0.0,33,56,56,56,74,74,74,74,74,74,74
PUT,/criminal/11212,9,0,51,56.585758888912906,47.88884000117832,66.59262299945112,51.0,0.010019012170007925,0.0,51,65,66,66,67,67,67,67,67,67,67
PUT,/criminal/11219,17,0,58,59.18913941219644,53.78211900097085,65.15266800124664,51.0,0.018924800765570526,0.0,58,63,63,64,65,65,65,65,65,65,65
PUT,/criminal/11229,43,0,52,52.035475790584904,46.507846000167774,58.35462600043684,51.0,0.047868613701148977,0.0,52,53,55,55,57,57,58,58,58,58,58
PUT,/criminal/11301,100,0,78,78.68338304002464,68.78724899979716,90.31862399933743,51.0,0.11132235744453249,0.0,78,81,83,84,87,89,90,90,90,90,90
PUT,/criminal/114,1,0,3.045870000278228,3.045870000278228,3.045870000278228,3.045870000278228,51.0,0.001113223574445325,0.0,3,3,3,3,3,3,3,3,3,3,3
PUT,/criminal/11401,14,0,32,29.891613357644278,13.127817999702529,61.743918999127345,51.0,0.01558513004223455,0.0,32,33,33,34,60,62,62,62,62,62,62
PUT,/criminal/11406,41,0,74,73.78683265858676,64.57595899883017,82.32706899980258,51.0,0.04564216655225832,0.0,74,77,78,79,81,81,82,82,82,82,82
PUT,/criminal/1141,1,0,3.06277100025909,3.06277100025909,3.06277100025909,3.06277100025909,51.0,0.001113223574445325,0.0,3,3,3,3,3,3,3,3,3,3,3
PUT,/criminal/11413,45,0,68,68.89142491115005,61.89679500130296,77.96778999909293,51.0,0.050095060850039626,0.0,68,71,73,74,76,77,78,78,78,78,78
PUT,/criminal/1142,1,0,3.9221099996211706,3.9221099996211706,3.9221099996211706,3.9221099996211706,51.0,0.001113223574445325,0.0,4,4,4,4,4,4,4,4,4,4,4
PUT,/criminal/1143,1,0,3.439686999627156,3.439686999627156,3.439686999627156,3.439686999627156,51.0,0.001113223574445325,0.0,3,3,3,3,3,3,3,3,3,3,3
PUT,/criminal/1144,1,0,4.188777998933801,4.188777998933801,4.188777998933801,4.188777998933801,51.0,0.001113223574445325,0.0,4,4,4,4,4,4,4,4,4,4,4
PUT,/criminal/1145,1,0,4.609425999660743,4.609425999660743,4.609425999660743,4.609425999660743,51.0,0.001113223574445325,0.0,5,5,5,5,5,5,5,5,5,5,5
PUT,/criminal/1146,1,0,4.1214330012735445,4.1214330012735445,4.1214330012735445,4.1214330012735445,51.0,0.001113223574445325,0.0,4,4,4,4,4,4,4,4,4,4,4
PUT,/criminal/1147,1,0,4.673605999414576,4.673605999414576,4.673605999414576,4.673605999414576,51.0,0.001113223574445325,0.0,5,5,5,5,5,5,5,5,5,5,5
PUT,/criminal/1148,1,0,4.596803000822547,4.596803000822547,4.596803000822547,4.596803000822547,51.0,0.001113223574445325,0.0,5,5,5,5,5,5,5,5,5,5,5
PUT,/criminal/1149,1,0,4.57225600075617,4.57225600075617,4.57225600075617,4.57225600075617,51.0,0.001113223574445325,0.0,5,5,5,5,5,5,5,5,5,5,5
PUT,/criminal/115,1,0,3.9332710002781823,3.9332710002781823,3.9332710002781823,3.9332710002781823,51.0,0.001113223574445325,0.0,4,4,4,4,4,4,4,4,4,4,4
PUT,/criminal/1150,1,0,4.306119000830222,4.306119000830222,4.306119000830222,4.306119000830222,51.0,0.001113223574445325,0.0,4,4,4,4,4,4,4,4,4,4,4
PUT,/criminal/11501,61,0,97,92.40370075417931,36.78979899996193,110.42438999902515,51.0,0.06790663804116483,0.0,97,100,100,100,100,110,110,110,110,110,110
PUT,/criminal/11505,39,0,84,83.3873701283618,78.15974000004644,88.33058399977745,51.0,0.04341571940336767,0.0,84,85,86,86,88,88,88,88,88,88,88
PUT,/criminal/1151,1,0,5.117597000207752,5.117597000207752,5.117597000207752,5.117597000207752,51.0,0.001113223574445325,0.0,5,5,5,5,5,5,5,5,5,5,5
PUT,/criminal/1152,1,0,4.612221000570571,4.612221000570571,4.612221000570571,4.612221000570571,51.0,0.001113223574445325,0.0,5,5,5,5,5,5,5,5,5,5,5
PUT,/criminal/1153,1,0,4.544143999737571,4.544143999737571,4.544143999737571,4.544143999737571,51.0,0.001113223574445325,0.0,5,5,5,5,5,5,5,5,5,5,5
PUT,/criminal/1154,1,0,4.303002999222372,4.303002999222372,4.303002999222372,4.303002999222372,51.0,0.001113223574445325,0.0,4,4,4,4,4,4,4,4,4,4,4
PUT,/criminal/1155,1,0,4.627509999409085,4.627509999409085,4.627509999409085,4.627509999409085,51.0,0.001113223574445325,0.0,5,5,5,5,5,5,5,5,5,5,5
PUT,/criminal/1156,1,0,4.535928999757743,4.535928999757743,4.535928999757743,4.535928999757743,51.0,0.001113223574445325,0.0,5,5,5,5,5,5,5,5,5,5,5
PUT,/criminal/1157,1,0,4.683844999817666,4.683844999817666,4.683844999817666,4.683844999817666,51.0,0.001113223574445325,0.0,5,5,5,5,5,5,5,5,5,5,5
PUT,/criminal/1158,1,0,4.7413839984074,4.7413839984074,4.7413839984074,4.7413839984074,51.0,0.001113223574445325,0.0,5,5,5,5,5,5,5,5,5,5,5
PUT,/criminal/1159,1,0,4.567707999740378,4.567707999740378,4.567707999740378,4.567707999740378,51.0,0.001113223574445325,0.0,5,5,5,5,5,5,5,5,5,5,5
PUT,/criminal/116,1,0,4.032116001326358,4.032116001326358,4.032116001326358,4.032116001326358,51.0,0.001113223574445325,0.0,4,4,4,4,4,4,4,4,4,4,4
PUT,/criminal/1160,1,0,4.578308000418474,4.578308000418474,4.578308000418474,4.578308000418474,51.0,0.001113223574445325,0.0,5,5,5,5,5,5,5,5,5,5,5
PUT,/criminal/11601,4,0,6,5.898872000216215,5.497078000189504,6.512767999083735,51.0,0.0044528942977813,0.0,6,6,7,7,7,7,7,7,7,7,7
PUT,/criminal/11605,11,0,12,11.66513481803122,10.17731600040861,13.23406600022281,51.0,0.012245459318898574,0.0,12,12,12,12,13,13,13,13,13,13,13
PUT,/criminal/1161,1,0,4.50375899890787,4.50375899890787,4.50375899890787,4.50375899890787,51.0,0.001113223574445325,0.0,5,5,5,5,5,5,5,5,5,5,5
PUT,/criminal/11616,61,0,60,58.74393799997767,35.37198600133706,65.67956400067487,51.0,0.06790663804116483,0.0,60,62,62,63,64,65,65,66,66,66,66
PUT,/criminal/11618,24,0,51,51.03880925003068,47.02401100075804,56.2353900004382,51.0,0.026717365786687798,0.0,51,52,53,53,55,56,56,56,56,56,56
PUT,/criminal/1162,1,0,4.617640999640571,4.617640999640571,4.617640999640571,4.617640999640571,51.0,0.001113223574445325,0.0,5,5,5,5,5,5,5,5,5,5,5
PUT,/criminal/1163,1,0,4.631608000636334,4.631608000636334,4.631608000636334,4.631608000636334,51.0,0.001113223574445325,0.0,5,5,5,5,5,5,5,5,5,5,5
PUT,/criminal/1164,1,0,4.5498439994844375,4.5498439994844375,4.5498439994844375,4.5498439994844375,51.0,0.001113223574445325,0.0,5,5,5,5,5,5,5,5,5,5,5
PUT,/criminal/1165,1,0,4.101014999832842,4.101014999832842,4.101014999832842,4.101014999832842,51.0,0.001113223574445325,0.0,4,4,4,4,4,4,4,4,4,4,4
PUT,/criminal/1166,1,0,4.623992999768234,4.623992999768234,4.623992999768234,4.623992999768234,51.0,0.001113223574445325,0.0,5,5,5,5,5,5,5,5,5,5,5
PUT,/criminal/1167,1,0,4.647507001209306,4.647507001209306,4.647507001209306,4.647507001209306,51.0,0.001113223574445325,0.0,5,5,5,5,5,5,5,5,5,5,5
PUT,/criminal/1168,1,0,4.920969000522746,4.920969000522746,4.920969000522746,4.920969000522746,51.0,0.001113223574445325,0.0,5,5,5,5,5,5,5,5,5,5,5
PUT,/criminal/1169,1,0,3.3384969992766855,3.3384969992766855,3.3384969992766855,3.3384969992766855,51.0,0.001113223574445325,0.0,3,3,3,3,3,3,3,3,3,3,3
PUT,/criminal/117,1,0,5.8334269997430965,5.8334269997430965,5.8334269997430965,5.8334269997430965,51.0,0.001113223574445325,0.0,6,6,6,6,6,6,6,6,6,6,6
PUT,/criminal/1170,1,0,4.6920509994379245,4.6920509994379245,4.6920509994379245,4.6920509994379245,51.0,0.001113223574445325,0.0,5,5,5,5,5,5,5,5,5,5,5
PUT,/criminal/11701,17,0,15,15.380887588167646,12.21937800073647,18.79546399868559,51.0,0.018924800765570526,0.0,15,16,16,16,18,19,19,19,19,19,19
